lat,lon,bhk,rate per sqft,area per sqft,price,property name,location,nearby school,nearby hospital,nearby bank,nearby public transport,nearby railway station,price source,matched map name,matched from,match method,property type
23.0567133,72.5508575,4,5481,3120,1.71,deep indraprasth saptak,,"St. Xavier's School, Loyola Hall, Navrangpura (0.92 km)",Chikhalkar Hospital and Iccu (0.16 km),canera bank (0.76 km),Sola cross road BRTS stand (0.60 km),Chandlodiya (2.17 km),original,Naranpura,naranpura,exact_name,flat
23.1283467,72.558657,2,9230,650,0.6,basil skyline,basil skyline,H3 World School (0.43 km),Nirma Health Centre (1.61 km),Kalupur Cooperative Commercial BANK (1.50 km),Chandkheda Bus Depo (2.91 km),Chandkheda Road (2.07 km),original,Tragad,basil skyline tragad,fuzzy_name,flat
23.0145531,72.5635432,3,12242,1258,1.54,rig hr erica,"inpaldi, ahmedabad",Navchetan School (0.09 km),Navkar Plastic Surgery Hospital (0.07 km),HDFC Bank Paldi Branch (0.39 km),Paldi (0.46 km),Ahmedabad Junction (4.05 km),original,Paldi,paldi are available for sale,fuzzy_name,flat
23.0544372,72.4720756,3,11344,861,0.9767,ivory orchards,"inshilaj, ahmedabad","Anand Niketan School, Shilaj (1.18 km)",INDU MEDICARE (1.13 km),ATM HDFC Bank (2.91 km),Bopal gam (2.41 km),Ambli Road (2.18 km),original,Shilaj,shilaj,exact_name,flat
23.0063315,72.536517,4,4789,2610,1.2,avalon park,avalon park,Shreyas Foundation School (0.96 km),Chintan Orthopaedic Hospital (0.10 km),SBI (1.03 km),Jivraj Park (0.32 km),Vastrapur (1.96 km),original,Jivraj park,avalon park,fuzzy_name,house
22.9969634,72.633455,3,5373,882,0.4739,siddhipriya gracia,,Jay Somnath High School (1.33 km),Nadkarni's 21St Century Hospitals Pvt Ltd (0.24 km),Indusland Bank (3.20 km),Purvdeep Society (0.12 km),Maninagar (2.27 km),original,Ami Akhand Anand Society,siddhipriya gracia housing society,fuzzy_name,flat
23.0544372,72.4720756,5,9311,4833,4.5,bakeri shyaswa sarovar,,"Anand Niketan School, Shilaj (1.18 km)",INDU MEDICARE (1.13 km),ATM HDFC Bank (2.91 km),Bopal gam (2.41 km),Ambli Road (2.18 km),original,Shilaj,shilaj,exact_name,flat
22.9948656,72.6624431,3,8734,1437,1.26,"vastral, ahmedabad, ahmedabad east","vastral, ahmedabad, ahmedabad east",VIVEKANAND VIDYALAYA (3.13 km),Shukan Maternity Home (0.67 km),Indusland Bank (6.16 km),Vastral Gam (0.57 km),Vatva (5.20 km),original,Vastral,vastral,exact_name,flat
23.081994,72.5519258,4,7599,1566,1.19,aarsh aquavista,,Gyanda Girls High School (1.15 km),S G Hospital Chandlodiya (0.33 km),canera bank (3.30 km),Chandlodiya (0.32 km),Chandlodiya (1.11 km),original,Jagatpur Road,jagatpur,fuzzy_name,flat
23.081994,72.5519258,3,10743,1117,1.2,adani augusta,"injagatpur, ahmedabad",Gyanda Girls High School (1.15 km),S G Hospital Chandlodiya (0.33 km),canera bank (3.30 km),Chandlodiya (0.32 km),Chandlodiya (1.11 km),original,Jagatpur Road,jagatpur,fuzzy_name,flat
23.1143235,72.5587865,4,10802,3240,3.25,viceroy ville,viceroy ville,H3 World School (1.51 km),Dr Yashvant Chhatbar (1.39 km),Kalupur Cooperative Commercial BANK (2.16 km),Chandkheda Bus Depo (2.50 km),Chandkheda Road (0.68 km),original,The Noble Consultancy-2 BHK | 3 BHK | 4 BHK | Office | Shop premium property,the property,fuzzy_name,flat
23.2467926,72.4855418,3,13303,1135,1.51,white pelican,white pelican,Carevan school (0.67 km),nure mohmad General hospital (0.70 km),Dena Bank (0.99 km),Kalol -Ambica bus stop (1.02 km),Kalol Junction (1.85 km),original,White House,white pelican,fuzzy_name,flat
22.9645191,72.4704112,3,8238,2367,1.95,"sanathal, sp ring road west, ahmedabad west","sanathal, sp ring road west, ahmedabad west",Narayana Business School (0.82 km),Sahyog General Hospital and Nursing Home (2.52 km),029 (4.79 km),South Bopal BRTS Terminal (5.76 km),Sanathal (0.00 km),original,Sanathal,sanathal,exact_name,house
22.7233653,72.4382809,5,6536,3060,2.0,ranchod bhuvan,ranchod bhuvan,B.P.Davda (0.49 km),Jekuba Children's Hospital (0.18 km),029 (22.70 km),Bus stop Navagam (16.16 km),Dholka (0.99 km),original,Akshar Bhuvan,ranchod bhuvan,fuzzy_name,flat
23.2770506,72.0875893,3,27778,1800,4.11,"vasna, 132 ft ring road, ahmedabad west","vasna, 132 ft ring road, ahmedabad west",Raval School (41.28 km),Genearl Eye Hospital (16.93 km),axis bank (36.04 km),Viramgam bus stop (16.89 km),Bhankoda (4.23 km),original,Vasna,vasna,exact_name,house
23.0107147,72.4429208,3,4870,1725,0.84,elenza gradient,"inshela, ahmedabad",Sanskardham School Hostel (2.55 km),Krishna Shalby Hospital (1.48 km),ATM HDFC Bank (2.80 km),Ghuma BRTS terminal (2.32 km),Gora Ghuma (3.24 km),original,Shela Lake,shela,fuzzy_name,flat
23.0847978,72.5512141,2,3704,945,0.35,abhay ratna shashwat,,Nishan School (1.35 km),S G Hospital Chandlodiya (0.01 km),canera bank (3.62 km),Chandlodiya (0.00 km),Chandlodiya 'B' (1.15 km),original,Chandlodiya,chandlodiya,exact_name,flat
23.0232163,72.4708784,3,6463,820,0.53,resset good earth,,"DPS - Delhi Public School, Bopal (2.49 km)",Navkaar Hospital (0.75 km),Union Bank of India (0.73 km),Bopal Appoach BRTS (0.77 km),Gora Ghuma (2.61 km),original,South Bopal,bopal available for sale in resset good earth,fuzzy_name,flat
22.996342,72.5043085,4,3625,2731,0.99,hr eliseo 4,,Driving License Test Practice Area (1.03 km),Mamata Hospital (1.43 km),Yes Bank (1.95 km),Kadambari Society (2.94 km),Sarkhej (1.73 km),original,Makarba,makarba,exact_name,flat
23.107121,72.5848584,4,3259,3897,1.27,shagun seleste,,Sakar School Bus Stop (0.66 km),Amrut Arogyadham Medical Hospital (0.38 km),Gol Bank (2.66 km),Janta Nagar (Parshwanath Nagar) (0.08 km),Kali Road (1.22 km),original,Chandkheda,chandkheda,exact_name,flat
23.217789,72.667326,3,5000,1500,0.75,ambali bopal junction,ambali bopal junction,Mount Carmel High School (1.05 km),Aatrey Ayurvedic Clinic (1.32 km),IndusInd Bank (1.87 km),Akshardham (0.73 km),Gandhinagar Capital (4.23 km),original,Play Area and Open Gym,all bedroom and living area,fuzzy_name,flat
23.0682646,72.5624497,2,8008,999,0.75,swapnil apartment,swapnil apartment,Gita School (1.19 km),Gayatri Childrens Hospital (0.14 km),canera bank (1.83 km),Nava-Vadaj (0.00 km),Chandlodiya (2.03 km),original,Nava-Vadaj,nava vadaj,exact_name,flat
23.0107147,72.4429208,3,6326,811,0.513,kavisha aer,,Sanskardham School Hostel (2.55 km),Krishna Shalby Hospital (1.48 km),ATM HDFC Bank (2.80 km),Ghuma BRTS terminal (2.32 km),Gora Ghuma (3.24 km),original,Shela Lake,shela,fuzzy_name,flat
23.1100643,72.5811205,2,4492,1458,0.655,ganga heights,ganga heights,IP School (0.67 km),Sentara Multispeciality Hospital (0.36 km),Gol Bank (3.06 km),Shiv Shakti Nagar (0.36 km),Kali Road (1.37 km),original,Chandkheda,chandkheda area and location is also great,fuzzy_name,flat
23.1646919,72.5821046,3,3657,2160,0.79,chandarana sharnam aayan,chandarana sharnam aayan,Swarrnim International School (1.48 km),Government hospital Adalaj (0.50 km),Kalupur Cooperative Commercial BANK (5.63 km),Metropolis Healthcare Ltd (5.51 km),Khodiyar Junction (3.59 km),original,Adalaj,adalaj,exact_name,flat
23.1100643,72.5811205,3,41419,1291,5.35,savaliya jahnavi bunglows 1,savaliya jahnavi bunglows 1,IP School (0.67 km),Sentara Multispeciality Hospital (0.36 km),Gol Bank (3.06 km),Shiv Shakti Nagar (0.36 km),Kali Road (1.37 km),original,Chandkheda,ahmedabad ? do check out this 3 bhk house in chandkheda,fuzzy_name,house
23.0283548,72.4972944,4,12393,1827,2.9,shayona harmony,shayona harmony,Anand Niketan (1.27 km),Dispensary (0.50 km),State Bank of India (1.09 km),Ashok Vatika BRTS (0.17 km),Ambli Road (2.83 km),original,Neptune Harmony,shayona harmony,fuzzy_name,house
22.9948656,72.6624431,2,3796,1080,0.41,pushp residency,pushp residency,VIVEKANAND VIDYALAYA (3.13 km),Shukan Maternity Home (0.67 km),Indusland Bank (6.16 km),Vastral Gam (0.57 km),Vatva (5.20 km),original,Vastral,vastral,exact_name,flat
23.0012666,72.5877721,4,7249,4690,3.4,safal riviera aspire,safal riviera aspire,School (1.26 km),Safal Children Hospital (0.00 km),Bank of Baroda (0.61 km),Amarkunj /Swaminarayan College (0.08 km),Maninagar (2.44 km),original,Safal Children Hospital,safal riviera aspire,fuzzy_name,house
23.1360943,72.5425805,3,12806,859,1.1,shashvat symphony,"invaishnodevi circle, ahmedabad",NIM Auditorium (0.90 km),KD Blossom (0.12 km),Kalupur Cooperative Commercial BANK (0.89 km),Chandkheda Bus Depo (4.77 km),Khodiyar Junction (2.28 km),original,Vaishnodevi Circle,vaishnodevi circle,exact_name,flat
23.017704,72.4696021,3,5762,1475,0.85,orchid sky,orchid sky,Cosmos Castle International School (2.85 km),Navkaar Hospital (0.12 km),Union Bank of India (0.35 km),South Bopal BRTS Terminal (0.45 km),Gora Ghuma (2.96 km),original,Orchid Elegance,orchid sky,fuzzy_name,flat
23.0907373,72.5906069,3,4081,1470,0.6,pacificaamara,pacificaamara,Municipality School (1.11 km),Rajdip Children Hospital (0.10 km),HDFC Bank (0.80 km),BRTS CORRIDOR 132 FT RING ROAD (0.00 km),Kali Road (1.52 km),original,BRTS CORRIDOR 132 FT RING ROAD,pacifica amara sanathal sp ring road,fuzzy_name,flat
23.0399395,72.5020526,5,4273,5850,2.5,sahil the mango,sahil the mango,Satva Vikas School (0.65 km),Hospital Building (1.05 km),Indian Bank (1.27 km),Iscon ST bus stop (1.14 km),Ambli Road (1.75 km),original,@Mango,sahil the mango,fuzzy_name,flat
22.983483,72.5007203,3,2660,1500,0.399,madhuban kadamb,,Anand Niketan School Sarkhej (1.98 km),Mamata Hospital (0.22 km),Yes Bank (3.41 km),Kadambari Society (3.99 km),Sarkhej (0.36 km),original,Sarkhej,sarkhej available for sale in madhuban kadamb,fuzzy_name,flat
22.8927975,72.4910926,5,2753,8318,2.29,rameshwar luxuriom elite,"inkasindra, ahmedabad",Narayana Business School (8.25 km),Lambha Skin Hospital (9.83 km),029 (5.96 km),APMC (12.59 km),Moraiya (6.65 km),original,Kasindra,kasindra in a gated society by rameshwar luxuriom elite,fuzzy_name,house
23.2145657,72.6856816,2,4847,1341,0.65,devnandan infinity,devnandan infinity,600 Auditorium and Nyasa School (2nd Floor) (0.00 km),Aatrey Ayurvedic Clinic (2.44 km),IndusInd Bank (3.74 km),Akshardham (2.42 km),Gandhinagar Capital (6.09 km),original,600 Auditorium and Nyasa School (2nd Floor),total and the flat for sale is located on the 4th floor,fuzzy_name,flat
22.8278859,72.3684741,2,6000,700,0.44,bellevue vieraaa by davda infra,bellevue vieraaa by davda infra,B.P.Davda (14.13 km),"Paras Surgical Hospital, Ahmedabad (0.73 km)",029 (13.66 km),Bus stop Navagam (21.70 km),Bavla (0.74 km),original,Bavla,bavla,exact_name,flat
23.0341362,72.68375,3,42500,200,0.8,"kathwada gidc, sp ring road east, ahmedabad east","kathwada gidc, sp ring road east, ahmedabad east","Divine International School ,Nikol (2.94 km)","Swastik Hospital, Ahmedabad (1.00 km)",Indusind Bank ATM (7.64 km),Vastral Gam (4.44 km),Sardargram (5.93 km),original,Kathwada Gidc,kathwada gidc,exact_name,house
23.0535306,72.4934085,3,13215,1294,1.71,sahastra splendora 1,"inambli, ahmedabad",Zebar School (0.56 km),Columbia Asia Hospital (2.00 km),Indian Bank (2.99 km),Thaltej Gam (1.44 km),Ambli Road (0.00 km),original,Ambli Road,ambli,fuzzy_name,flat
23.2145657,72.6856816,2,8059,741,0.5975,saanvi maple heights,saanvi maple heights,600 Auditorium and Nyasa School (2nd Floor) (0.00 km),Aatrey Ayurvedic Clinic (2.44 km),IndusInd Bank (3.74 km),Akshardham (2.42 km),Gandhinagar Capital (6.09 km),original,600 Auditorium and Nyasa School (2nd Floor),total and the flat for sale is located on the 3rd floor,fuzzy_name,flat
22.9948656,72.6624431,2,6905,557,0.3851,shreeji residency,shreeji residency,VIVEKANAND VIDYALAYA (3.13 km),Shukan Maternity Home (0.67 km),Indusland Bank (6.16 km),Vastral Gam (0.57 km),Vatva (5.20 km),original,Vastral,the popular residential address of vastral,fuzzy_name,flat
23.0057574,72.6269822,2,14128,672,0.95,"ctm, amraiwadi, ahmedabad, ahmedabad east","ctm, amraiwadi, ahmedabad, ahmedabad east",VIVEKANAND VIDYALAYA (1.04 km),Rukshmani Medical Hospital (0.72 km),Indusland Bank (2.79 km),Amraiwadi (0.27 km),Maninagar (1.78 km),original,Amraiwadi,amraiwadi,exact_name,land
23.0176555,72.5180484,3,11514,1737,2.0,ratnaakar atelier,ratnaakar atelier,Lotus School (0.45 km),Tulip Women's Hospital (0.29 km),Yes Bank (0.82 km),"ISRO , Ahmedabad (1.12 km)",Vastrapur (1.09 km),original,Ratnaakar Beaumonde,ratnaakar atelier,fuzzy_name,flat
23.0456662,72.6409989,2,4074,1350,0.55,sharnam heights hirawadi,sharnam heights hirawadi,"Divine International School ,Nikol (2.80 km)",Anand Hospital and Multispeciality (0.05 km),Dena Bank ATM (3.64 km),Hirawadi (0.00 km),Sahijpur (2.23 km),original,Hirawadi,sharnam heights hirawadi,fuzzy_name,flat
23.1143235,72.5587865,2,10219,1080,0.699,vallabhkrupa appt,vallabhkrupa appt,H3 World School (1.51 km),Dr Yashvant Chhatbar (1.39 km),Kalupur Cooperative Commercial BANK (2.16 km),Chandkheda Bus Depo (2.50 km),Chandkheda Road (0.68 km),original,The Noble Consultancy-2 BHK | 3 BHK | 4 BHK | Office | Shop premium property,the property,fuzzy_name,flat
23.0672116,72.6429212,3,6586,1746,1.15,siddhi aarohi elegance,siddhi aarohi elegance,St.Xavier's High School (2.30 km),"Siddhi Hospital, Ahmedabad (0.00 km)",Indusind Bank ATM (2.16 km),Bus to Udaipur (0.18 km),Sardargram (0.48 km),original,"Siddhi Hospital, Ahmedabad",siddhi aarohi elegance,fuzzy_name,flat
23.2952507,72.3367265,3,4600,2500,1.15,saraswati flate,saraswati flate,Raval School (16.74 km),Darshan Clinic (0.05 km),axis bank (10.68 km),Sujatpura Bus Stope (3.16 km),Kadi (1.07 km),original,Saraswati society,saraswati flate,fuzzy_name,land
23.0535306,72.4934085,5,21115,4215,8.9,eternity by ratnaakar,,Zebar School (0.56 km),Columbia Asia Hospital (2.00 km),Indian Bank (2.99 km),Thaltej Gam (1.44 km),Ambli Road (0.00 km),original,Ambli Road,ambli road,exact_name,flat
23.0215374,72.5800568,5,108433,415,4.5,"enasan, ahmedabad, ahmedabad east","enasan, ahmedabad, ahmedabad east",Balghar (0.93 km),Karnavati Hospital Pvt. Ltd. (0.77 km),"The State Bank of India, Ahmedabad Office (0.34 km)",Lal Darwaja AMTS Bus Stop (0.33 km),Ahmedabad Junction (2.21 km),original,Ahmedabad,ahmedabad east,fuzzy_name,house
23.038676,72.5596366,2,5332,1144,0.61,north enclave,north enclave,School of Arts and Sciences (0.63 km),Hari Urosurgical Hospital and Andrology Centre (0.08 km),Citibank (0.56 km),Stadium (0.25 km),Chandlodiya (4.36 km),original,Amit Enclave,north enclave,fuzzy_name,flat
23.1360943,72.5425805,3,5149,1845,0.95,satya sankalp sky,"invaishnodevi circle, ahmedabad north",NIM Auditorium (0.90 km),KD Blossom (0.12 km),Kalupur Cooperative Commercial BANK (0.89 km),Chandkheda Bus Depo (4.77 km),Khodiyar Junction (2.28 km),original,Vaishnodevi Circle,vaishnodevi circle available for sale in satya sankalp sky,fuzzy_name,flat
23.1360943,72.5425805,3,7143,1540,1.1,the festival residency 2,"invaishnodevi circle, ahmedabad north",NIM Auditorium (0.90 km),KD Blossom (0.12 km),Kalupur Cooperative Commercial BANK (0.89 km),Chandkheda Bus Depo (4.77 km),Khodiyar Junction (2.28 km),original,Vaishnodevi Circle,vaishnodevi circle are available for sale,fuzzy_name,flat
23.1589328,72.5380315,6,7619,10500,8.0,the north park by adani realty,"4, 5",NIM Auditorium (3.46 km),KD Blossom (2.63 km),Kalupur Cooperative Commercial BANK (3.47 km),Chandkheda Bus Depo (6.72 km),Khodiyar Junction (1.10 km),original,Shantigram,shantigram,exact_name,house
23.0058027,72.4574061,3,7727,1100,0.85,shikhar shantim flats,shikhar shantim flats,Anand Niketan School Sarkhej (3.15 km),Navkaar Hospital (1.73 km),Union Bank of India (2.01 km),South Bopal BRTS Terminal (1.42 km),Gora Ghuma (3.70 km),original,Club House,society : club house,fuzzy_name,flat
23.1378296,72.5334863,3,8523,880,0.75,dev atharva abode,"inkhodiyar, ahmedabad",NIM Auditorium (1.66 km),KD Hospital (0.86 km),Kalupur Cooperative Commercial BANK (1.51 km),Chandkheda Bus Depo (5.68 km),Khodiyar Junction (2.52 km),original,Khodiyar,khodiyar,exact_name,flat
23.0516973,72.535169,3,7260,1584,1.15,castle living apartment,castle living apartment,Bus stop Riverside School (0.96 km),Nandan Maternity Home (0.14 km),Kalupur Commercial Co-operative Bank (1.84 km),Gurukul Road (0.64 km),Chandlodiya (2.76 km),original,Memnagar,memnagar,exact_name,flat
23.0232163,72.4708784,3,8615,1053,0.9072,green fluorite,,"DPS - Delhi Public School, Bopal (2.49 km)",Navkaar Hospital (0.75 km),Union Bank of India (0.73 km),Bopal Appoach BRTS (0.77 km),Gora Ghuma (2.61 km),original,South Bopal,bopal,fuzzy_name,flat
23.057541,72.5435085,3,20184,2601,5.25,bhagwat,bhagwat,Karmachari Shiksan Tirth (0.85 km),Dr. Kaushik Vaidhya Medical Nursing Home (0.17 km),canera bank (1.47 km),Parasnagar BRTS stand (0.22 km),Chandlodiya (1.96 km),original,Sola,sola,exact_name,flat
23.107121,72.5848584,2,4798,1980,0.95,satyamev royal 3,satyamev royal 3,Sakar School Bus Stop (0.66 km),Amrut Arogyadham Medical Hospital (0.38 km),Gol Bank (2.66 km),Janta Nagar (Parshwanath Nagar) (0.08 km),Kali Road (1.22 km),original,Chandkheda,chandkheda,exact_name,flat
23.1110532,72.5619714,3,8426,846,0.7128,om the green parmeshwar,,St Josheph School (1.10 km),Mahavir Clinic & Nursing Home (0.97 km),Kalupur Cooperative Commercial BANK (2.65 km),Chandkheda Bus Depo (2.22 km),Chandkheda Road (0.20 km),original,Green Part Society Part II,om the green parmeshwar housing society,fuzzy_name,flat
23.0232163,72.4708784,3,7481,802,0.6,saanvi nirman solace,,"DPS - Delhi Public School, Bopal (2.49 km)",Navkaar Hospital (0.75 km),Union Bank of India (0.73 km),Bopal Appoach BRTS (0.77 km),Gora Ghuma (2.61 km),original,South Bopal,bopal,fuzzy_name,flat
23.0310611,72.4763874,3,7412,2415,1.75,jp iscon platinum,jp iscon platinum,"Anand Niketan School, Shilaj (2.20 km)",Vanza Hospital (0.25 km),ICICI Bank (1.49 km),Bopal Appoach BRTS (0.60 km),Gora Ghuma (2.66 km),original,Iscon Platinum,jp iscon platinum,fuzzy_name,flat
23.1100643,72.5811205,3,5010,2295,1.15,devnandan heights,devnandan heights,IP School (0.67 km),Sentara Multispeciality Hospital (0.36 km),Gol Bank (3.06 km),Shiv Shakti Nagar (0.36 km),Kali Road (1.37 km),original,Chandkheda,chandkheda is available for sale in one of,fuzzy_name,flat
23.0406995,72.6822689,3,7674,834,0.64,nscale tulip 34,"inkathwada, sp ring road east","Divine International School ,Nikol (2.29 km)","Swastik Hospital, Ahmedabad (0.66 km)",Indusind Bank ATM (7.11 km),Hirawadi (4.26 km),Sardargram (5.32 km),original,Kathwada,kathwada,exact_name,flat
23.1183825,72.6213211,2,4364,1603,0.7,parshwanath metrocity,parshwanath metrocity,Tapovan Sanskar Peeth (1.04 km),Apollo Hospitals International Limited (1.02 km),Indusind Bank ATM (4.85 km),Tapovan Circle (0.60 km),Kali Road (4.96 km),original,Parshwanath Divine,parshwanath metrocity,fuzzy_name,flat
23.0485393,72.511742,3,5666,3000,1.65,parishram siesta dwelling,parishram siesta dwelling,Udgam School for Children (0.78 km),Apex Heart Institute (0.38 km),Indian Bank (1.80 km),Thaltej (0.46 km),Ambli Road (1.96 km),original,Thaltej,thaltej is available for sale in one of,fuzzy_name,flat
23.0111491,72.5132562,5,8333,1800,1.5,setu apartment,setu apartment,Kameshwar College Of Education (0.13 km),Rushabh Medi-Surge Hospital Pvt Ltd (0.49 km),Yes Bank (0.09 km),Ramdev Nagar (1.82 km),Vastrapur (0.56 km),original,indraprasth apartment,setu apartment,fuzzy_name,flat
23.0012666,72.5877721,3,5410,1340,0.725,safal orchid valley,safal orchid valley,School (1.26 km),Safal Children Hospital (0.00 km),Bank of Baroda (0.61 km),Amarkunj /Swaminarayan College (0.08 km),Maninagar (2.44 km),original,Safal Children Hospital,safal orchid valley,fuzzy_name,flat
23.0716125,72.6367479,4,13889,720,1.0,sagani vraj bhoomi bunglow,sagani vraj bhoomi bunglow,St.Xavier's High School (1.57 km),"Siddhi Hospital, Ahmedabad (0.80 km)",Indusind Bank ATM (1.40 km),Bus to Udaipur (0.95 km),Sardargram (0.58 km),original,Bunglow area -Kubernagar,sagani vraj bhoomi bunglow,fuzzy_name,flat
23.0849901,72.5646659,2,33027,109,0.36,dev samruddhi,dev samruddhi,"Swaminarayan International School, Ranip (0.30 km)",Aalisha Clinic (0.13 km),Gol Bank (2.48 km),GST Crossing 1 (AMTS) (0.16 km),Kali Road (2.00 km),original,Samruddhi Jwellers,dev samruddhi,fuzzy_name,flat
23.0676665,72.5721746,4,16666,420,0.7,"jivraj, 132 ft ring road, ahmedabad west","jivraj, 132 ft ring road, ahmedabad west",K R Raval School (1.37 km),Ami-Sagar Hospital (0.57 km),canera bank (2.29 km),Ranip (0.20 km),Sabarmati Junction (1.57 km),original,132 Ft. Ring Road,132 ft ring road,exact_name,house
23.1360943,72.5425805,3,10417,768,0.8,rar parkview kadamb,"invaishnodevi circle, ahmedabad north",NIM Auditorium (0.90 km),KD Blossom (0.12 km),Kalupur Cooperative Commercial BANK (0.89 km),Chandkheda Bus Depo (4.77 km),Khodiyar Junction (2.28 km),original,Vaishnodevi Circle,vaishnodevi circle available for sale in rar parkview kadamb,fuzzy_name,flat
